continent,location,date,population,new_vaccinations,RollingPeopleVaccinated
Africa,Kenya,4/17/2021,53771300,,
Africa,Kenya,4/18/2020,53771300,,
Africa,Kenya,4/18/2021,53771300,,
Africa,Kenya,4/19/2020,53771300,,
Africa,Kenya,4/19/2021,53771300,,
Africa,Kenya,4/2/2020,53771300,,
Africa,Kenya,4/2/2021,53771300,,
Africa,Kenya,4/20/2020,53771300,,
Africa,Kenya,4/20/2021,53771300,,
Africa,Kenya,4/21/2020,53771300,,
Africa,Kenya,4/21/2021,53771300,,
Africa,Kenya,4/22/2020,53771300,,
Africa,Kenya,4/22/2021,53771300,,
Africa,Kenya,4/23/2020,53771300,,
Africa,Kenya,4/23/2021,53771300,,
Africa,Kenya,4/24/2020,53771300,,
Africa,Kenya,4/24/2021,53771300,,
Africa,Kenya,4/25/2020,53771300,,
Africa,Kenya,4/25/2021,53771300,,
Africa,Kenya,4/26/2020,53771300,,
Africa,Kenya,4/26/2021,53771300,,
Africa,Kenya,4/27/2020,53771300,,
Africa,Kenya,4/27/2021,53771300,,
Africa,Kenya,4/28/2020,53771300,,
Africa,Kenya,4/28/2021,53771300,,
Africa,Kenya,4/29/2020,53771300,,
Africa,Kenya,4/29/2021,53771300,,
Africa,Kenya,4/3/2020,53771300,,
Africa,Kenya,4/3/2021,53771300,,
Africa,Kenya,4/30/2020,53771300,,
Africa,Kenya,4/30/2021,53771300,,
Africa,Kenya,4/4/2020,53771300,,
Africa,Kenya,4/4/2021,53771300,,
Africa,Kenya,4/5/2020,53771300,,
Africa,Kenya,4/5/2021,53771300,,
Africa,Kenya,4/6/2020,53771300,,
Africa,Kenya,4/6/2021,53771300,,
Africa,Kenya,4/7/2020,53771300,,
Africa,Kenya,4/7/2021,53771300,,
Africa,Kenya,4/8/2020,53771300,,
Africa,Kenya,4/8/2021,53771300,81900,81900
Africa,Kenya,4/9/2020,53771300,,81900
Africa,Kenya,4/9/2021,53771300,,81900
Africa,Kenya,5/1/2020,53771300,,81900
Africa,Kenya,5/10/2020,53771300,,81900
Africa,Kenya,5/11/2020,53771300,,81900
Africa,Kenya,5/12/2020,53771300,,81900
Africa,Kenya,5/13/2020,53771300,,81900
Africa,Kenya,5/14/2020,53771300,,81900
Africa,Kenya,5/15/2020,53771300,,81900
Africa,Kenya,5/16/2020,53771300,,81900
Africa,Kenya,5/17/2020,53771300,,81900
Africa,Kenya,5/18/2020,53771300,,81900
Africa,Kenya,5/19/2020,53771300,,81900
Africa,Kenya,5/2/2020,53771300,,81900
Africa,Kenya,5/20/2020,53771300,,81900
Africa,Kenya,5/21/2020,53771300,,81900
Africa,Kenya,5/22/2020,53771300,,81900
Africa,Kenya,5/23/2020,53771300,,81900
Africa,Kenya,5/24/2020,53771300,,81900
Africa,Kenya,5/25/2020,53771300,,81900
Africa,Kenya,5/26/2020,53771300,,81900
Africa,Kenya,5/27/2020,53771300,,81900
Africa,Kenya,5/28/2020,53771300,,81900
Africa,Kenya,5/29/2020,53771300,,81900
Africa,Kenya,5/3/2020,53771300,,81900
Africa,Kenya,5/30/2020,53771300,,81900
Africa,Kenya,5/31/2020,53771300,,81900
Africa,Kenya,5/4/2020,53771300,,81900
Africa,Kenya,5/5/2020,53771300,,81900
Africa,Kenya,5/6/2020,53771300,,81900
Africa,Kenya,5/7/2020,53771300,,81900
Africa,Kenya,5/8/2020,53771300,,81900
Africa,Kenya,5/9/2020,53771300,,81900
Africa,Kenya,6/1/2020,53771300,,81900
Africa,Kenya,6/10/2020,53771300,,81900
Africa,Kenya,6/11/2020,53771300,,81900
Africa,Kenya,6/12/2020,53771300,,81900
Africa,Kenya,6/13/2020,53771300,,81900
Africa,Kenya,6/14/2020,53771300,,81900
Africa,Kenya,6/15/2020,53771300,,81900
Africa,Kenya,6/16/2020,53771300,,81900
Africa,Kenya,6/17/2020,53771300,,81900
Africa,Kenya,6/18/2020,53771300,,81900
Africa,Kenya,6/19/2020,53771300,,81900
Africa,Kenya,6/2/2020,53771300,,81900
Africa,Kenya,6/20/2020,53771300,,81900
Africa,Kenya,6/21/2020,53771300,,81900
Africa,Kenya,6/22/2020,53771300,,81900
Africa,Kenya,6/23/2020,53771300,,81900
Africa,Kenya,6/24/2020,53771300,,81900
Africa,Kenya,6/25/2020,53771300,,81900
Africa,Kenya,6/26/2020,53771300,,81900
Africa,Kenya,6/27/2020,53771300,,81900
Africa,Kenya,6/28/2020,53771300,,81900
Africa,Kenya,6/29/2020,53771300,,81900
Africa,Kenya,6/3/2020,53771300,,81900
Africa,Kenya,6/30/2020,53771300,,81900
Africa,Kenya,6/4/2020,53771300,,81900
Africa,Kenya,6/5/2020,53771300,,81900
Africa,Kenya,6/6/2020,53771300,,81900
Africa,Kenya,6/7/2020,53771300,,81900
Africa,Kenya,6/8/2020,53771300,,81900
Africa,Kenya,6/9/2020,53771300,,81900
Africa,Kenya,7/1/2020,53771300,,81900
Africa,Kenya,7/10/2020,53771300,,81900
Africa,Kenya,7/11/2020,53771300,,81900
Africa,Kenya,7/12/2020,53771300,,81900
Africa,Kenya,7/13/2020,53771300,,81900
Africa,Kenya,7/14/2020,53771300,,81900
Africa,Kenya,7/15/2020,53771300,,81900
Africa,Kenya,7/16/2020,53771300,,81900
Africa,Kenya,7/17/2020,53771300,,81900
Africa,Kenya,7/18/2020,53771300,,81900
Africa,Kenya,7/19/2020,53771300,,81900
Africa,Kenya,7/2/2020,53771300,,81900
Africa,Kenya,7/20/2020,53771300,,81900
Africa,Kenya,7/21/2020,53771300,,81900
Africa,Kenya,7/22/2020,53771300,,81900
Africa,Kenya,7/23/2020,53771300,,81900
Africa,Kenya,7/24/2020,53771300,,81900
Africa,Kenya,7/25/2020,53771300,,81900
Africa,Kenya,7/26/2020,53771300,,81900
Africa,Kenya,7/27/2020,53771300,,81900
Africa,Kenya,7/28/2020,53771300,,81900
Africa,Kenya,7/29/2020,53771300,,81900
Africa,Kenya,7/3/2020,53771300,,81900
Africa,Kenya,7/30/2020,53771300,,81900
Africa,Kenya,7/31/2020,53771300,,81900
Africa,Kenya,7/4/2020,53771300,,81900
Africa,Kenya,7/5/2020,53771300,,81900
Africa,Kenya,7/6/2020,53771300,,81900
Africa,Kenya,7/7/2020,53771300,,81900
Africa,Kenya,7/8/2020,53771300,,81900
Africa,Kenya,7/9/2020,53771300,,81900
Africa,Kenya,8/1/2020,53771300,,81900
Africa,Kenya,8/10/2020,53771300,,81900
Africa,Kenya,8/11/2020,53771300,,81900
Africa,Kenya,8/12/2020,53771300,,81900
Africa,Kenya,8/13/2020,53771300,,81900
Africa,Kenya,8/14/2020,53771300,,81900
Africa,Kenya,8/15/2020,53771300,,81900
Africa,Kenya,8/16/2020,53771300,,81900
Africa,Kenya,8/17/2020,53771300,,81900
Africa,Kenya,8/18/2020,53771300,,81900
Africa,Kenya,8/19/2020,53771300,,81900
Africa,Kenya,8/2/2020,53771300,,81900
Africa,Kenya,8/20/2020,53771300,,81900
Africa,Kenya,8/21/2020,53771300,,81900
Africa,Kenya,8/22/2020,53771300,,81900
Africa,Kenya,8/23/2020,53771300,,81900
Africa,Kenya,8/24/2020,53771300,,81900
Africa,Kenya,8/25/2020,53771300,,81900
Africa,Kenya,8/26/2020,53771300,,81900
Africa,Kenya,8/27/2020,53771300,,81900
Africa,Kenya,8/28/2020,53771300,,81900
Africa,Kenya,8/29/2020,53771300,,81900
Africa,Kenya,8/3/2020,53771300,,81900
Africa,Kenya,8/30/2020,53771300,,81900
Africa,Kenya,8/31/2020,53771300,,81900
Africa,Kenya,8/4/2020,53771300,,81900
Africa,Kenya,8/5/2020,53771300,,81900
Africa,Kenya,8/6/2020,53771300,,81900
Africa,Kenya,8/7/2020,53771300,,81900
Africa,Kenya,8/8/2020,53771300,,81900
Africa,Kenya,8/9/2020,53771300,,81900
Africa,Kenya,9/1/2020,53771300,,81900
Africa,Kenya,9/10/2020,53771300,,81900
Africa,Kenya,9/11/2020,53771300,,81900
Africa,Kenya,9/12/2020,53771300,,81900
Africa,Kenya,9/13/2020,53771300,,81900
Africa,Kenya,9/14/2020,53771300,,81900
Africa,Kenya,9/15/2020,53771300,,81900
Africa,Kenya,9/16/2020,53771300,,81900
Africa,Kenya,9/17/2020,53771300,,81900
Africa,Kenya,9/18/2020,53771300,,81900
Africa,Kenya,9/19/2020,53771300,,81900
Africa,Kenya,9/2/2020,53771300,,81900
Africa,Kenya,9/20/2020,53771300,,81900
Africa,Kenya,9/21/2020,53771300,,81900
Africa,Kenya,9/22/2020,53771300,,81900
Africa,Kenya,9/23/2020,53771300,,81900
Africa,Kenya,9/24/2020,53771300,,81900
Africa,Kenya,9/25/2020,53771300,,81900
Africa,Kenya,9/26/2020,53771300,,81900
Africa,Kenya,9/27/2020,53771300,,81900
Africa,Kenya,9/28/2020,53771300,,81900
Africa,Kenya,9/29/2020,53771300,,81900
Africa,Kenya,9/3/2020,53771300,,81900
Africa,Kenya,9/30/2020,53771300,,81900
Africa,Kenya,9/4/2020,53771300,,81900
Africa,Kenya,9/5/2020,53771300,,81900
Africa,Kenya,9/6/2020,53771300,,81900
Africa,Kenya,9/7/2020,53771300,,81900
Africa,Kenya,9/8/2020,53771300,,81900
Africa,Kenya,9/9/2020,53771300,,81900
Europe,Kosovo,1/1/2021,1932774,,
Europe,Kosovo,1/10/2021,1932774,,
Europe,Kosovo,1/11/2021,1932774,,
Europe,Kosovo,1/12/2021,1932774,,
Europe,Kosovo,1/13/2021,1932774,,
Europe,Kosovo,1/14/2021,1932774,,
Europe,Kosovo,1/15/2021,1932774,,
Europe,Kosovo,1/16/2021,1932774,,
Europe,Kosovo,1/17/2021,1932774,,
Europe,Kosovo,1/18/2021,1932774,,
Europe,Kosovo,1/19/2021,1932774,,
Europe,Kosovo,1/2/2021,1932774,,
Europe,Kosovo,1/20/2021,1932774,,
Europe,Kosovo,1/21/2021,1932774,,
Europe,Kosovo,1/22/2021,1932774,,
Europe,Kosovo,1/23/2021,1932774,,
Europe,Kosovo,1/24/2021,1932774,,
Europe,Kosovo,1/25/2021,1932774,,
Europe,Kosovo,1/26/2021,1932774,,
Europe,Kosovo,1/27/2021,1932774,,
Europe,Kosovo,1/28/2021,1932774,,
Europe,Kosovo,1/29/2021,1932774,,
Europe,Kosovo,1/3/2021,1932774,,
Europe,Kosovo,1/30/2021,1932774,,
Europe,Kosovo,1/31/2021,1932774,,
Europe,Kosovo,1/4/2021,1932774,,
Europe,Kosovo,1/5/2021,1932774,,
Europe,Kosovo,1/6/2021,1932774,,
Europe,Kosovo,1/7/2021,1932774,,
Europe,Kosovo,1/8/2021,1932774,,
Europe,Kosovo,1/9/2021,1932774,,
Europe,Kosovo,10/1/2020,1932774,,
Europe,Kosovo,10/10/2020,1932774,,
Europe,Kosovo,10/11/2020,1932774,,
Europe,Kosovo,10/12/2020,1932774,,
Europe,Kosovo,10/13/2020,1932774,,
Europe,Kosovo,10/14/2020,1932774,,
Europe,Kosovo,10/15/2020,1932774,,
Europe,Kosovo,10/16/2020,1932774,,
Europe,Kosovo,10/17/2020,1932774,,
Europe,Kosovo,10/18/2020,1932774,,
Europe,Kosovo,10/19/2020,1932774,,
Europe,Kosovo,10/2/2020,1932774,,
Europe,Kosovo,10/20/2020,1932774,,
Europe,Kosovo,10/21/2020,1932774,,
Europe,Kosovo,10/22/2020,1932774,,
Europe,Kosovo,10/23/2020,1932774,,
Europe,Kosovo,10/24/2020,1932774,,
Europe,Kosovo,10/25/2020,1932774,,
Europe,Kosovo,10/26/2020,1932774,,
Europe,Kosovo,10/27/2020,1932774,,
Europe,Kosovo,10/28/2020,1932774,,
Europe,Kosovo,10/29/2020,1932774,,
Europe,Kosovo,10/3/2020,1932774,,
Europe,Kosovo,10/30/2020,1932774,,
Europe,Kosovo,10/31/2020,1932774,,
Europe,Kosovo,10/4/2020,1932774,,
Europe,Kosovo,10/5/2020,1932774,,
Europe,Kosovo,10/6/2020,1932774,,
Europe,Kosovo,10/7/2020,1932774,,
Europe,Kosovo,10/8/2020,1932774,,
Europe,Kosovo,10/9/2020,1932774,,
Europe,Kosovo,11/1/2020,1932774,,
Europe,Kosovo,11/10/2020,1932774,,
Europe,Kosovo,11/11/2020,1932774,,
Europe,Kosovo,11/12/2020,1932774,,
Europe,Kosovo,11/13/2020,1932774,,
Europe,Kosovo,11/14/2020,1932774,,
Europe,Kosovo,11/15/2020,1932774,,
Europe,Kosovo,11/16/2020,1932774,,
Europe,Kosovo,11/17/2020,1932774,,
Europe,Kosovo,11/18/2020,1932774,,
Europe,Kosovo,11/19/2020,1932774,,
Europe,Kosovo,11/2/2020,1932774,,
Europe,Kosovo,11/20/2020,1932774,,
Europe,Kosovo,11/21/2020,1932774,,
Europe,Kosovo,11/22/2020,1932774,,
Europe,Kosovo,11/23/2020,1932774,,
Europe,Kosovo,11/24/2020,1932774,,
Europe,Kosovo,11/25/2020,1932774,,
Europe,Kosovo,11/26/2020,1932774,,
Europe,Kosovo,11/27/2020,1932774,,
Europe,Kosovo,11/28/2020,1932774,,
Europe,Kosovo,11/29/2020,1932774,,
Europe,Kosovo,11/3/2020,1932774,,
Europe,Kosovo,11/30/2020,1932774,,
Europe,Kosovo,11/4/2020,1932774,,
Europe,Kosovo,11/5/2020,1932774,,
Europe,Kosovo,11/6/2020,1932774,,
Europe,Kosovo,11/7/2020,1932774,,
Europe,Kosovo,11/8/2020,1932774,,
Europe,Kosovo,11/9/2020,1932774,,
Europe,Kosovo,12/1/2020,1932774,,
Europe,Kosovo,12/10/2020,1932774,,
Europe,Kosovo,12/11/2020,1932774,,
Europe,Kosovo,12/12/2020,1932774,,
Europe,Kosovo,12/13/2020,1932774,,
Europe,Kosovo,12/14/2020,1932774,,
Europe,Kosovo,12/15/2020,1932774,,
Europe,Kosovo,12/16/2020,1932774,,
Europe,Kosovo,12/17/2020,1932774,,
Europe,Kosovo,12/18/2020,1932774,,
Europe,Kosovo,12/19/2020,1932774,,
Europe,Kosovo,12/2/2020,1932774,,
Europe,Kosovo,12/20/2020,1932774,,
Europe,Kosovo,12/21/2020,1932774,,
Europe,Kosovo,12/22/2020,1932774,,
Europe,Kosovo,12/23/2020,1932774,,
Europe,Kosovo,12/24/2020,1932774,,
Europe,Kosovo,12/25/2020,1932774,,
Europe,Kosovo,12/26/2020,1932774,,
Europe,Kosovo,12/27/2020,1932774,,
Europe,Kosovo,12/28/2020,1932774,,
Europe,Kosovo,12/29/2020,1932774,,
Europe,Kosovo,12/3/2020,1932774,,
Europe,Kosovo,12/30/2020,1932774,,
Europe,Kosovo,12/31/2020,1932774,,
Europe,Kosovo,12/4/2020,1932774,,
Europe,Kosovo,12/5/2020,1932774,,
Europe,Kosovo,12/6/2020,1932774,,
Europe,Kosovo,12/7/2020,1932774,,
Europe,Kosovo,12/8/2020,1932774,,
Europe,Kosovo,12/9/2020,1932774,,
Europe,Kosovo,2/1/2021,1932774,,
Europe,Kosovo,2/10/2021,1932774,,
Europe,Kosovo,2/11/2021,1932774,,
Europe,Kosovo,2/12/2021,1932774,,
Europe,Kosovo,2/13/2021,1932774,,
Europe,Kosovo,2/14/2021,1932774,,
Europe,Kosovo,2/15/2021,1932774,,
Europe,Kosovo,2/16/2021,1932774,,
Europe,Kosovo,2/17/2021,1932774,,
Europe,Kosovo,2/18/2021,1932774,,
Europe,Kosovo,2/19/2021,1932774,,
Europe,Kosovo,2/2/2021,1932774,,
Europe,Kosovo,2/20/2021,1932774,,
Europe,Kosovo,2/21/2021,1932774,,
Europe,Kosovo,2/22/2021,1932774,,
Europe,Kosovo,2/23/2021,1932774,,
Europe,Kosovo,2/24/2021,1932774,,
Europe,Kosovo,2/25/2021,1932774,,
Europe,Kosovo,2/26/2021,1932774,,
Europe,Kosovo,2/27/2021,1932774,,
Europe,Kosovo,2/28/2021,1932774,,
Europe,Kosovo,2/3/2021,1932774,,
Europe,Kosovo,2/4/2021,1932774,,
Europe,Kosovo,2/5/2021,1932774,,
Europe,Kosovo,2/6/2021,1932774,,
Europe,Kosovo,2/7/2021,1932774,,
Europe,Kosovo,2/8/2021,1932774,,
Europe,Kosovo,2/9/2021,1932774,,
Europe,Kosovo,3/1/2021,1932774,,
Europe,Kosovo,3/10/2021,1932774,,
Europe,Kosovo,3/11/2021,1932774,,
Europe,Kosovo,3/12/2021,1932774,,
Europe,Kosovo,3/13/2021,1932774,,
Europe,Kosovo,3/14/2020,1932774,,
Europe,Kosovo,3/14/2021,1932774,,
Europe,Kosovo,3/15/2020,1932774,,
Europe,Kosovo,3/15/2021,1932774,,
Europe,Kosovo,3/16/2020,1932774,,
Europe,Kosovo,3/16/2021,1932774,,
Europe,Kosovo,3/17/2020,1932774,,
Europe,Kosovo,3/17/2021,1932774,,
Europe,Kosovo,3/18/2020,1932774,,
Europe,Kosovo,3/18/2021,1932774,,
Europe,Kosovo,3/19/2020,1932774,,
Europe,Kosovo,3/19/2021,1932774,,
Europe,Kosovo,3/2/2021,1932774,,
Europe,Kosovo,3/20/2020,1932774,,
Europe,Kosovo,3/20/2021,1932774,,
Europe,Kosovo,3/21/2020,1932774,,
Europe,Kosovo,3/21/2021,1932774,,
Europe,Kosovo,3/22/2020,1932774,,
Europe,Kosovo,3/22/2021,1932774,,
Europe,Kosovo,3/23/2020,1932774,,
Europe,Kosovo,3/23/2021,1932774,,
Europe,Kosovo,3/24/2020,1932774,,
Europe,Kosovo,3/24/2021,1932774,,
Europe,Kosovo,3/25/2020,1932774,,
Europe,Kosovo,3/25/2021,1932774,,
Europe,Kosovo,3/26/2020,1932774,,
Europe,Kosovo,3/26/2021,1932774,,
Europe,Kosovo,3/27/2020,1932774,,
Europe,Kosovo,3/27/2021,1932774,,
Europe,Kosovo,3/28/2020,1932774,,
Europe,Kosovo,3/28/2021,1932774,,
Europe,Kosovo,3/29/2020,1932774,,
Europe,Kosovo,3/29/2021,1932774,,
Europe,Kosovo,3/3/2021,1932774,,
Europe,Kosovo,3/30/2020,1932774,,
Europe,Kosovo,3/30/2021,1932774,,
Europe,Kosovo,3/31/2020,1932774,,
Europe,Kosovo,3/31/2021,1932774,,
Europe,Kosovo,3/4/2021,1932774,,
Europe,Kosovo,3/5/2021,1932774,,
Europe,Kosovo,3/6/2021,1932774,,
Europe,Kosovo,3/7/2021,1932774,,
Europe,Kosovo,3/8/2021,1932774,,
Europe,Kosovo,3/9/2021,1932774,,
Europe,Kosovo,4/1/2020,1932774,,
Europe,Kosovo,4/1/2021,1932774,,
Europe,Kosovo,4/10/2020,1932774,,
Europe,Kosovo,4/10/2021,1932774,,
Europe,Kosovo,4/11/2020,1932774,,
Europe,Kosovo,4/11/2021,1932774,,
Europe,Kosovo,4/12/2020,1932774,,
Europe,Kosovo,4/12/2021,1932774,,
Europe,Kosovo,4/13/2020,1932774,,
Europe,Kosovo,4/13/2021,1932774,,
Europe,Kosovo,4/14/2020,1932774,,
Europe,Kosovo,4/14/2021,1932774,,
Europe,Kosovo,4/15/2020,1932774,,
Europe,Kosovo,4/15/2021,1932774,,
Europe,Kosovo,4/16/2020,1932774,,
Europe,Kosovo,4/16/2021,1932774,,
Europe,Kosovo,4/17/2020,1932774,,
Europe,Kosovo,4/17/2021,1932774,,
Europe,Kosovo,4/18/2020,1932774,,
Europe,Kosovo,4/18/2021,1932774,,
Europe,Kosovo,4/19/2020,1932774,,
Europe,Kosovo,4/19/2021,1932774,,
Europe,Kosovo,4/2/2020,1932774,,
Europe,Kosovo,4/2/2021,1932774,,
Europe,Kosovo,4/20/2020,1932774,,
Europe,Kosovo,4/20/2021,1932774,,
Europe,Kosovo,4/21/2020,1932774,,
Europe,Kosovo,4/21/2021,1932774,,
Europe,Kosovo,4/22/2020,1932774,,
Europe,Kosovo,4/22/2021,1932774,,
Europe,Kosovo,4/23/2020,1932774,,
Europe,Kosovo,4/23/2021,1932774,,
Europe,Kosovo,4/24/2020,1932774,,
Europe,Kosovo,4/24/2021,1932774,,
Europe,Kosovo,4/25/2020,1932774,,
Europe,Kosovo,4/25/2021,1932774,,
Europe,Kosovo,4/26/2020,1932774,,
Europe,Kosovo,4/26/2021,1932774,,
Europe,Kosovo,4/27/2020,1932774,,
Europe,Kosovo,4/27/2021,1932774,,
Europe,Kosovo,4/28/2020,1932774,,
Europe,Kosovo,4/28/2021,1932774,,
Europe,Kosovo,4/29/2020,1932774,,
Europe,Kosovo,4/29/2021,1932774,,
Europe,Kosovo,4/3/2020,1932774,,
Europe,Kosovo,4/3/2021,1932774,,
Europe,Kosovo,4/30/2020,1932774,,
Europe,Kosovo,4/30/2021,1932774,,
Europe,Kosovo,4/4/2020,1932774,,
Europe,Kosovo,4/4/2021,1932774,1800,1800
Europe,Kosovo,4/5/2020,1932774,,1800
Europe,Kosovo,4/5/2021,1932774,,1800
Europe,Kosovo,4/6/2020,1932774,,1800
Europe,Kosovo,4/6/2021,1932774,,1800
Europe,Kosovo,4/7/2020,1932774,,1800
Europe,Kosovo,4/7/2021,1932774,,1800
Europe,Kosovo,4/8/2020,1932774,,1800
Europe,Kosovo,4/8/2021,1932774,,1800
Europe,Kosovo,4/9/2020,1932774,,1800
Europe,Kosovo,4/9/2021,1932774,,1800
Europe,Kosovo,5/1/2020,1932774,,1800
Europe,Kosovo,5/10/2020,1932774,,1800
Europe,Kosovo,5/11/2020,1932774,,1800
Europe,Kosovo,5/12/2020,1932774,,1800
Europe,Kosovo,5/13/2020,1932774,,1800
Europe,Kosovo,5/14/2020,1932774,,1800
Europe,Kosovo,5/15/2020,1932774,,1800
Europe,Kosovo,5/16/2020,1932774,,1800
Europe,Kosovo,5/17/2020,1932774,,1800
Europe,Kosovo,5/18/2020,1932774,,1800
Europe,Kosovo,5/19/2020,1932774,,1800
Europe,Kosovo,5/2/2020,1932774,,1800
Europe,Kosovo,5/20/2020,1932774,,1800
Europe,Kosovo,5/21/2020,1932774,,1800
Europe,Kosovo,5/22/2020,1932774,,1800
Europe,Kosovo,5/23/2020,1932774,,1800
Europe,Kosovo,5/24/2020,1932774,,1800
Europe,Kosovo,5/25/2020,1932774,,1800
Europe,Kosovo,5/26/2020,1932774,,1800
Europe,Kosovo,5/27/2020,1932774,,1800
Europe,Kosovo,5/28/2020,1932774,,1800
Europe,Kosovo,5/29/2020,1932774,,1800
Europe,Kosovo,5/3/2020,1932774,,1800
Europe,Kosovo,5/30/2020,1932774,,1800
Europe,Kosovo,5/31/2020,1932774,,1800
Europe,Kosovo,5/4/2020,1932774,,1800
Europe,Kosovo,5/5/2020,1932774,,1800
Europe,Kosovo,5/6/2020,1932774,,1800
Europe,Kosovo,5/7/2020,1932774,,1800
Europe,Kosovo,5/8/2020,1932774,,1800
Europe,Kosovo,5/9/2020,1932774,,1800
Europe,Kosovo,6/1/2020,1932774,,1800
Europe,Kosovo,6/10/2020,1932774,,1800
Europe,Kosovo,6/11/2020,1932774,,1800
Europe,Kosovo,6/12/2020,1932774,,1800
Europe,Kosovo,6/13/2020,1932774,,1800
Europe,Kosovo,6/14/2020,1932774,,1800
Europe,Kosovo,6/15/2020,1932774,,1800
Europe,Kosovo,6/16/2020,1932774,,1800
Europe,Kosovo,6/17/2020,1932774,,1800
Europe,Kosovo,6/18/2020,1932774,,1800
Europe,Kosovo,6/19/2020,1932774,,1800
Europe,Kosovo,6/2/2020,1932774,,1800
Europe,Kosovo,6/20/2020,1932774,,1800
Europe,Kosovo,6/21/2020,1932774,,1800
Europe,Kosovo,6/22/2020,1932774,,1800
Europe,Kosovo,6/23/2020,1932774,,1800
Europe,Kosovo,6/24/2020,1932774,,1800
Europe,Kosovo,6/25/2020,1932774,,1800
Europe,Kosovo,6/26/2020,1932774,,1800
Europe,Kosovo,6/27/2020,1932774,,1800
Europe,Kosovo,6/28/2020,1932774,,1800
Europe,Kosovo,6/29/2020,1932774,,1800
Europe,Kosovo,6/3/2020,1932774,,1800
Europe,Kosovo,6/30/2020,1932774,,1800
Europe,Kosovo,6/4/2020,1932774,,1800
Europe,Kosovo,6/5/2020,1932774,,1800
Europe,Kosovo,6/6/2020,1932774,,1800
Europe,Kosovo,6/7/2020,1932774,,1800
Europe,Kosovo,6/8/2020,1932774,,1800
Europe,Kosovo,6/9/2020,1932774,,1800
Europe,Kosovo,7/1/2020,1932774,,1800
Europe,Kosovo,7/10/2020,1932774,,1800
Europe,Kosovo,7/11/2020,1932774,,1800
Europe,Kosovo,7/12/2020,1932774,,1800
Europe,Kosovo,7/13/2020,1932774,,1800
Europe,Kosovo,7/14/2020,1932774,,1800
Europe,Kosovo,7/15/2020,1932774,,1800
Europe,Kosovo,7/16/2020,1932774,,1800
Europe,Kosovo,7/17/2020,1932774,,1800
Europe,Kosovo,7/18/2020,1932774,,1800
Europe,Kosovo,7/19/2020,1932774,,1800
Europe,Kosovo,7/2/2020,1932774,,1800
Europe,Kosovo,7/20/2020,1932774,,1800
Europe,Kosovo,7/21/2020,1932774,,1800
Europe,Kosovo,7/22/2020,1932774,,1800
Europe,Kosovo,7/23/2020,1932774,,1800
Europe,Kosovo,7/24/2020,1932774,,1800
Europe,Kosovo,7/25/2020,1932774,,1800
Europe,Kosovo,7/26/2020,1932774,,1800
Europe,Kosovo,7/27/2020,1932774,,1800
Europe,Kosovo,7/28/2020,1932774,,1800
Europe,Kosovo,7/29/2020,1932774,,1800
Europe,Kosovo,7/3/2020,1932774,,1800
Europe,Kosovo,7/30/2020,1932774,,1800
Europe,Kosovo,7/31/2020,1932774,,1800
Europe,Kosovo,7/4/2020,1932774,,1800
Europe,Kosovo,7/5/2020,1932774,,1800
Europe,Kosovo,7/6/2020,1932774,,1800
Europe,Kosovo,7/7/2020,1932774,,1800
Europe,Kosovo,7/8/2020,1932774,,1800
Europe,Kosovo,7/9/2020,1932774,,1800
Europe,Kosovo,8/1/2020,1932774,,1800
Europe,Kosovo,8/10/2020,1932774,,1800
Europe,Kosovo,8/11/2020,1932774,,1800
Europe,Kosovo,8/12/2020,1932774,,1800
Europe,Kosovo,8/13/2020,1932774,,1800
Europe,Kosovo,8/14/2020,1932774,,1800
Europe,Kosovo,8/15/2020,1932774,,1800
Europe,Kosovo,8/16/2020,1932774,,1800
Europe,Kosovo,8/17/2020,1932774,,1800
Europe,Kosovo,8/18/2020,1932774,,1800
Europe,Kosovo,8/19/2020,1932774,,1800
Europe,Kosovo,8/2/2020,1932774,,1800
Europe,Kosovo,8/20/2020,1932774,,1800
Europe,Kosovo,8/21/2020,1932774,,1800
Europe,Kosovo,8/22/2020,1932774,,1800
Europe,Kosovo,8/23/2020,1932774,,1800
Europe,Kosovo,8/24/2020,1932774,,1800
Europe,Kosovo,8/25/2020,1932774,,1800
Europe,Kosovo,8/26/2020,1932774,,1800
Europe,Kosovo,8/27/2020,1932774,,1800
Europe,Kosovo,8/28/2020,1932774,,1800
Europe,Kosovo,8/29/2020,1932774,,1800
Europe,Kosovo,8/3/2020,1932774,,1800
Europe,Kosovo,8/30/2020,1932774,,1800
Europe,Kosovo,8/31/2020,1932774,,1800
Europe,Kosovo,8/4/2020,1932774,,1800
Europe,Kosovo,8/5/2020,1932774,,1800
Europe,Kosovo,8/6/2020,1932774,,1800
Europe,Kosovo,8/7/2020,1932774,,1800
Europe,Kosovo,8/8/2020,1932774,,1800
Europe,Kosovo,8/9/2020,1932774,,1800
Europe,Kosovo,9/1/2020,1932774,,1800
Europe,Kosovo,9/10/2020,1932774,,1800
Europe,Kosovo,9/11/2020,1932774,,1800
Europe,Kosovo,9/12/2020,1932774,,1800
Europe,Kosovo,9/13/2020,1932774,,1800
Europe,Kosovo,9/14/2020,1932774,,1800
Europe,Kosovo,9/15/2020,1932774,,1800
Europe,Kosovo,9/16/2020,1932774,,1800
Europe,Kosovo,9/17/2020,1932774,,1800
Europe,Kosovo,9/18/2020,1932774,,1800
